 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:02:05 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7592   7368   6928   7589   7450   6816   6943   2897   6335
      16    3505   4753   4795   3164   4759   4615   7464   3169   7393
      32    5417   5636   5696   5331   5530   5667   7244   3148   7189
      64    5073   5834   5834   4886   5591   5826   7263   3166   7256
     128    4897   5780   5797   4983   4155   5752   6150   3004   5911
     256    4574   5184   5279   4696   4575   5265   6136   3007   5892
     512    4045   4367   4667   4189   4488   4637   6237   3018   6155
    1024    3771   4618   4889   4121   3401   4872   6256   3018   6184
    2048    3108   4412   4855   3387   2396   4833   6251   3019   6243
    4096    2161   3921   4756   2336   1882   4758   4529   2956   4546
    8192    2175   3723   5119   2282   4189   5140   3404   2839   3396

                End of test Sun Sep  4 14:02:21 2022

