 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:55:48 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7565   8153   8279   7617   8164   8324   6769   3733   6178
      16    3853   4815   5417   3689   4838   5335   7181   3841   6289
      32    5483   6195   6825   5839   6359   6779   5268   3212   5437
      64    5184   5676   6362   5006   5817   6322   6141   3498   5906
     128    4715   6193   6286   5083   6081   6317   6084   3515   5777
     256    5072   6155   6064   5074   6186   5930   6244   3463   5982
     512    4924   3764   5284   4677   6398   5275   6309   3536   6070
    1024    4728   6384   5423   4857   6286   5431   6327   3539   6024
    2048    4134   5800   5438   4142   4132   5502   6083   3533   5767
    4096    2992   4627   4745   3075   4475   5067   4143   3448   3985
    8192    2930   2571   4666   3026   2979   4401   3492   3346   3443

                End of test Sun Sep  4 13:56:04 2022

