 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:05:33 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7588   7622   7891   7552   7631   7883   6388   3363   6456
      16    7590   7636   7701   7561   7636   7628   7217   3461   7393
      32    3204   4050   5269   3585   4067   5037   7394   3483   7414
      64    4169   5095   5855   4645   5065   5951   6223   3241   5634
     128    4130   4752   6166   4594   4947   6035   5898   3231   5659
     256    3700   4307   5212   4464   3677   5175   6062   3290   6099
     512    3800   4290   5121   4363   3582   5071   6168   3317   6195
    1024    3148   3062   4994   3893   2625   4979   6207   3326   6293
    2048    2398   2200   5066   3022   1970   5041   6235   3331   6297
    4096    1672   1610   4863   2206   1339   4814   4464   3271   4468
    8192    1709   2119   5135   2135   1664   5211   3447   3122   3425

                End of test Sun Sep  4 14:05:49 2022

