 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:52:15 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7587   4222   3941   7565   4239   4227   6583   3461   5944
      16    7626   4247   3952   7634   4250   4247   6794   3651   6184
      32    5091   3266   2107   5531   2640   3583   7345   3687   6283
      64    5230   3379   2049   5607   2808   3562   6123   3348   5679
     128    4619   2839   1714   4435   1918   2628   6421   3439   5857
     256    4240   3250   1659   4276   1729   2506   6267   3403   5867
     512    4347   2970   1641   4238   1739   2493   6316   3418   5906
    1024    3887   1876    702   3754   1225   2506   6307   3420   5513
    2048    3662   1231    626   3514   1100   2619   6046   3413   5442
    4096    3135   1058    523   3025    884   2550   4433   3371   4167
    8192    3075   2049    574   3013   1076   2736   3643   3226   3428

                End of test Sun Sep  4 13:52:32 2022

