    BusSpeed riscv64 rv64g-opt optimized Sun Sep  4 11:01:12 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3257   3321   3522   4181   4160   4540
      32   3488   3532   3536   4166   4176   4552
      64    487    704   1203   1712   2565   3197
     128    420    607   1016   1486   2362   3006
     256    350    501    882   1266   2182   2795
     512    354    500    887   1291   2184   2795
    1024    354    504    892   1292   2187   2797
    4096    128    235    395    761   1666   2703
   16384    130    234    390    731   1617   2652
   65536    129    234    392    728   1604   2658
