 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:53:22 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7610   4242   4211   7628   4244   4250   6474   3670   6145
      16    7637   4245   4245   7640   4246   4245   6460   3628   6253
      32    7646   4243   4244   7648   4243   4245   6731   3722   6222
      64    5235   3432   3354   5461   3458   3445   6214   3546   5761
     128    4989   3259   3303   4947   3374   3329   6040   3481   5733
     256    4546   3160   3267   4757   3227   3277   6204   3507   5952
     512    4536   3124   3250   4656   3210   3307   6311   3536   6057
    1024    4306   3040   3190   4505   3078   3290   6323   3542   6033
    2048    3362   2846   2946   3433   2879   2932   6018   3532   5748
    4096    2925   2737   2782   2997   2627   2772   4440   3465   4234
    8192    3018   2852   1875   3036   2671   2827   3591   3309   3504

                End of test Sun Sep  4 13:53:38 2022

