 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:01:14 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7573   4233   4245   7595   4237   4241   6927   3425   6999
      16    7588   4245   4251   7604   4246   4231   6711   3394   6702
      32    7574   4249   4251   7581   4247   4222   6594   3389   6658
      64    5080   3336   3313   5238   3342   3139   6202   3259   6025
     128    4673   2692   2789   4938   2631   2767   6411   3297   5921
     256    4250   2272   2895   4308   2224   2716   6106   3284   5982
     512    3969   2232   2811   4089   2178   2552   6208   3324   6214
    1024    3753   2273   2741   4081   2380   2194   6237   3332   6287
    2048    2714   1284   2502   2855   1115    902   5357   3306   5355
    4096    2227    665   2345   2362    565    600   4449   3274   4428
    8192    2114    568   2380   2186    584    761   3579   3157   3564

                End of test Sun Sep  4 14:01:31 2022

