    BusSpeed riscv64 rv64g-opt optimized Sun Sep  4 11:01:42 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3262   3318   3469   4181   4160   4537
      32    720    994   1306   2181   2961   3581
      64    471    683   1107   1610   2460   3096
     128    394    572    964   1409   2300   2927
     256    351    501    884   1288   2183   2775
     512    354    504    883   1285   2184   2795
    1024    354    503    889   1286   2185   2796
    4096    129    235    395    761   1667   2704
   16384    130    234    391    732   1613   2647
   65536    130    235    389    728   1621   2650
