 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:03:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7590   7376   6932   7603   7502   6836   6554   3013   6446
      16    7581   7384   6942   7610   7501   6843   7125   3086   7048
      32    5044   6247   6271   5065   4672   6247   7489   3251   7518
      64    5754   6811   6566   5795   5629   6515   7296   3160   7318
     128    4630   5521   5551   4763   4053   5579   5981   2941   5663
     256    4526   5134   5332   4666   4581   5325   6181   3012   6077
     512    4312   4712   4980   4418   4594   4961   6256   3025   6214
    1024    3721   4574   4859   4070   3024   4841   6263   3018   6284
    2048    2630   4431   4950   2845   1989   4935   5335   2986   5266
    4096    2239   4106   4808   2409   2323   4787   4245   2953   4219
    8192    2166   4423   5137   2263   3863   4921   3588   2870   3580

                End of test Sun Sep  4 14:04:13 2022

