 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:00:24 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7586   3941   3885   7601   3910   4120   7028   2993   6799
      16    7611   3954   3884   7608   3907   4119   6679   2970   6694
      32    7589   3957   3881   7585   3909   4119   7050   3077   6857
      64    5098   2727   3107   4259   2035   2052   6175   2952   5959
     128    4780   2591   2988   4685   1797   1900   6001   2963   5615
     256    4604   2575   3028   4234   1719   1697   6124   2971   6042
     512    4393   2535   3055   4429   1675   1646   6209   2988   6129
    1024    3182   1194   2771   2478    678    623   6239   2995   6181
    2048    3124   1337   2730   2267    661   1148   6258   3019   6219
    4096    2379   1363   2473   1236    492    673   4054   2946   4027
    8192    2233   1462   2374   1067    506    538   3405   2839   3399

                End of test Sun Sep  4 14:00:41 2022

