    BusSpeed riscv64 rv64g-opt optimized Sun Sep  4 11:00:52 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3158   3322   3553   4182   4159   4545
      32    865   1131   1623   2299   3112   3646
      64    744   1029   1538   2143   2968   3552
     128    357    511    889   1308   2197   2808
     256    352    501    887   1290   2187   2798
     512    354    504    888   1292   2187   2797
    1024    354    505    888   1293   2186   2796
    4096    129    235    395    763   1668   2705
   16384    130    234    391    735   1617   2647
   65536    130    235    392    735   1623   2658
