    BusSpeed riscv64 rv64g optimized Sun Sep  4 10:56:23 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3254   3316   3604   4182   4160   4545
      32   3488   3532   3557   4165   4175   4530
      64    840   1117   1633   2262   3094   3677
     128    363    508    882   1308   2221   2791
     256    358    508    892   1275   2193   2803
     512    361    510    890   1274   2193   2803
    1024    361    510    896   1273   2194   2805
    4096    139    230    391    763   1657   2705
   16384    139    230    387    742   1609   2652
   65536    141    230    388    744   1615   2657
