 ##########################################

   Memory Reading Speed Test riscv64 rv64g-c910 optimized Sun Sep  4 13:50:09 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7592   3898   4162   7591   3956   4108   6351   2881   6371
      16    7604   3909   4162   7603   3971   4120   6832   3018   6726
      32    7540   3910   4131   7539   3974   4124   6623   3055   7011
      64    5005   2858   3402   4755   3333   3600   7637   3272   7659
     128    3392   2062   2844   3327   2761   3042   6698   3143   6355
     256    3241   1975   2779   3167   2714   2969   6163   3021   5932
     512    3265   1989   2791   3212   2765   3009   6200   3022   6184
    1024    3203   1994   2774   3165   2839   3062   6214   3022   6205
    2048    1146   1019   2433   1134   2577   3080   5330   2991   4971
    4096     809    772   2119    812   2453   2990   3716   2926   3244
    8192     799    773   2117    795   2548   3044   3507   2875   3108

                End of test Sun Sep  4 13:50:25 2022

