 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:59:17 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7621   8157   8474   7626   8167   8331   6339   3637   6122
      16    7636   8162   8482   7639   8176   8332   6562   3656   6277
      32    5913   6958   7221   6149   7053   7176   7004   3804   6290
      64    4537   6123   6454   4960   6500   6490   7464   3952   6329
     128    4878   6297   6107   4872   6148   6246   6311   3550   5898
     256    4718   6189   5597   4577   5545   5481   6346   3558   6023
     512    4670   6120   5449   4545   5315   5389   6350   3553   6055
    1024    4154   5637   5651   4162   5559   5710   5307   3491   5089
    2048    3663   5141   5504   3669   5536   5642   5290   3510   5079
    4096    3166   3670   5040   3131   5126   5286   4200   3456   4084
    8192    3069   3335   5039   3057   4302   3080   3552   3324   3526

                End of test Sun Sep  4 13:59:33 2022

