    BusSpeed riscv64 rv64g optimized Sun Sep  4 10:59:33 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3296   3336   3596   3810   4438   4447
      32   1122   1332   1902   2455   3414   3705
      64    688    980   1560   2082   3110   3483
     128    357    509    900   1267   2247   2761
     256    357    503    908   1281   2222   2761
     512    360    505    910   1261   2223   2761
    1024    360    507    910   1260   2225   2759
    4096    136    224    393    756   1606   2680
   16384    138    223    389    745   1552   2644
   65536    138    224    390    749   1568   2647
