    BusSpeed riscv64 rv64g optimized Sun Sep  4 10:56:33 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3295   3317   3592   3811   4432   4449
      32   3508   3534   3664   3792   4452   4456
      64    822   1043   1633   2121   3158   3562
     128    375    522    942   1317   2294   2813
     256    356    502    914   1259   2220   2759
     512    358    503    912   1258   2221   2756
    1024    358    504    908   1260   2224   2756
    4096    137    225    394    769   1608   2673
   16384    137    221    388    749   1559   2639
   65536    138    224    390    749   1564   2648
