 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:53:55 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7609   4242   4244   7628   4245   4250   6745   3636   6123
      16    7637   4245   4246   7640   4245   4246   6477   3626   6253
      32    6483   3671   3577   6039   3697   3728   6940   3722   6290
      64    5408   3387   3261   5410   3433   3474   6344   3484   5592
     128    4815   3180   3190   4690   3243   3241   6181   3539   5923
     256    4691   3188   3267   4799   3232   3324   6159   3468   5942
     512    4405   3043   3222   4806   3109   3275   6261   3520   5981
    1024    4200   3020   3173   4384   3073   3220   6330   3543   6004
    2048    3266   2837   2911   3349   2873   2900   6026   3535   5715
    4096    2901   2708   2742   2970   2584   2736   4416   3472   4229
    8192    2972   2722   1727   3002   2672   2837   3430   3288   3367

                End of test Sun Sep  4 13:54:11 2022

