 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:57:25 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7623   7866   7870   7618   7626   7889   6494   3500   5995
      16    7628   7891   7901   7630   7598   7908   7022   3718   6168
      32    7635   7904   7914   7642   7652   7910   6608   3494   6112
      64    5041   4232   6481   5158   4152   6164   7303   3670   6358
     128    4731   3672   5769   4808   3489   5761   6788   3543   6018
     256    5252   3596   6092   5241   3603   5935   6414   3440   5724
     512    4933   3533   5507   5072   3557   5568   6371   3432   5939
    1024    4262   1636   5574   4239   1654   5691   6345   3428   5977
    2048    3490   1190   5059   3506   1240   5323   4981   3389   4442
    4096    3064    995   4886   3064   1056   5219   4417   3376   4208
    8192    2960   1073   4477   2977   1136   4210   3572   3206   3479

                End of test Sun Sep  4 13:57:41 2022

