 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:56:04 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7618   7812   7869   7622   7628   7888   6946   3483   6046
      16    7623   7860   7900   7628   7645   7907   6909   3598   6192
      32    6360   5763   5616   6404   5622   5993   7010   3596   6208
      64    4729   4137   4869   4563   3981   5940   7301   3702   6326
     128    4709   3395   4870   4582   3590   6011   6003   3344   5618
     256    4866   3467   5317   4809   3594   6226   6240   3400   5935
     512    4550   3492   5641   4548   3491   6227   6291   3413   6016
    1024    4265   1895   5871   4230   1987   6058   6325   3421   6001
    2048    3690   1462   5395   3658   1531   5869   6321   3415   5968
    4096    3021   1042   4909   3000   1124   4013   4636   3387   4078
    8192    3164   1242   1720   3164   1237   4544   3530   3207   3037

                End of test Sun Sep  4 13:56:21 2022

