 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:56:53 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7605   8154   8468   7626   8154   8324   6412   3597   6212
      16    7632   8098   8472   7635   8171   8330   6393   3586   6205
      32    7641   8165   8478   7646   8172   8326   6813   3756   6270
      64    5483   5990   6892   5190   6169   6644   7289   3866   6350
     128    5112   5969   6247   4866   5852   5167   6372   3588   5917
     256    4988   6271   5720   4712   6339   5696   6272   3536   6023
     512    4693   6277   5125   4608   6416   5092   6308   3539   6043
    1024    3867   5930   5210   3866   5886   5187   5760   3512   5508
    2048    3161   4942   4940   3240   4842   4946   5243   3505   4970
    4096    2913   3949   4741   3023   4436   4888   4317   3456   4117
    8192    2964   1581   5247   3076   3772   2788   3411   3276   3338

                End of test Sun Sep  4 13:57:09 2022

