 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:58:29 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7627   7869   7882   7631   7629   7892   6370   3380   5926
      16    7638   7896   7906   7637   7647   7912   6381   3404   5977
      32    7646   7904   7919   7646   7647   7921   6429   3415   6042
      64    5192   4478   6369   5260   4375   6322   6201   3382   5715
     128    4985   3877   5722   4986   3796   5712   5999   3359   5468
     256    5051   3493   5386   5020   3455   5600   6142   3379   5638
     512    4974   3461   5329   5115   3419   5492   6299   3416   5993
    1024    4960   3019   5538   5006   3030   5687   6324   3419   6009
    2048    3721   1290   5170   3760   1353   5311   5753   3412   5451
    4096    2891   1021   4646   2924   1143   5191   3770   3335   3733
    8192    2941   1097   4252   2951   1216   4773   3563   3251   3560

                End of test Sun Sep  4 13:58:45 2022

