    BusSpeed riscv64 rv64g optimized Sun Sep  4 10:57:23 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3280   3323   3592   3811   4437   4446
      32   3508   3533   3667   3791   4453   4457
      64    653    859   1337   1828   2846   3301
     128    364    507    918   1286   2262   2767
     256    356    504    907   1260   2222   2763
     512    359    503    910   1261   2223   2746
    1024    359    507    912   1261   2224   2764
    4096    136    224    392    766   1600   2674
   16384    138    223    389    734   1567   2644
   65536    138    224    390    746   1570   2654
