    BusSpeed riscv64 rv64g-opt optimized Sun Sep  4 11:01:32 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3289   3327   3592   3810   4437   4450
      32    912   1303   1722   2145   3153   3631
      64    526    742   1262   1739   2660   3208
     128    368    507    937   1298   2249   2810
     256    351    498    901   1259   2221   2773
     512    354    500    899   1260   2224   2774
    1024    355    500    904   1261   2229   2774
    4096    132    234    400    764   1524   2674
   16384    133    232    396    748   1491   2647
   65536    133    234    398    747   1494   2651
