 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:02:53 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7589   7378   6931   7590   7465   6834   6412   2925   6436
      16    7599   7382   6941   7611   7499   6842   6630   3049   6614
      32    7589   7383   6943   7586   7500   6838   6574   2961   6570
      64    5063   6316   6076   5160   4759   6020   7437   3187   7394
     128    4758   5749   5725   4950   4590   5715   6356   3023   5928
     256    4807   5672   5679   4959   4151   5676   6217   3017   5917
     512    4558   5079   5268   4613   3876   5243   6260   3022   6118
    1024    3906   4809   5026   4156   2186   5009   6261   3019   6182
    2048    3205   4610   5033   3388   2505   5031   6259   3019   6230
    4096    2296   4471   4872   2433   2338   4895   4096   2944   4107
    8192    2206   4613   5254   2297   3888   5310   3574   2850   3541

                End of test Sun Sep  4 14:03:09 2022

