    BusSpeed riscv64 rv64g-opt optimized Sun Sep  4 11:02:02 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3249   3322   3536   4179   4160   4542
      32    586    800   1262   1891   2816   3366
      64    539    777   1217   1746   2663   3251
     128    384    552    940   1374   2245   2882
     256    351    501    887   1288   2187   2798
     512    354    504    887   1273   2186   2797
    1024    355    504    891   1273   2185   2796
    4096    129    235    395    762   1665   2697
   16384    130    234    390    734   1615   2654
   65536    130    235    392    724   1620   2660
