 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:06:37 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7588   7612   7891   7540   7632   7885   6303   3385   6402
      16    7593   7640   7897   7596   7640   7897   6567   3377   6579
      32    7573   7649   7805   7575   7642   7767   6686   3400   6812
      64    5249   6044   7273   5491   6238   7219   7123   3484   7661
     128    4099   5393   5941   4777   4479   5935   6414   3305   5931
     256    4261   4775   5744   4836   3951   5753   6189   3310   6212
     512    4237   4312   5273   4558   3662   5241   6226   3327   6238
    1024    3338   3333   5197   4227   2893   5186   6232   3330   6261
    2048    2040   2062   5271   2637   1763   5244   5310   3302   5310
    4096    1751   1794   5100   2205   1520   5063   4306   3265   4270
    8192    1761   2016   5257   2118   1483   5248   3395   3116   3369

                End of test Sun Sep  4 14:06:53 2022

