 ##########################################

   Memory Reading Speed Test aarch64 native optimized Thu Oct 13 06:02:21 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   49177  56552  45516  48916  54356  54367  33525  16904  22627
      16   48929  57435  45143  48985  53734  53740  33798  16759  22099
      32   44840  57931  45351  45657  54121  54129  33501  16897  22407
      64   44043  58157  45425  45026  54318  54326  33783  16973  22560
     128   29406  54875  42355  29080  53229  53244  31592  16994  22610
     256   29404  54788  42327  29103  53171  53196  31123  17012  22525
     512   29161  54256  42231  28894  52934  53016  29311  16931  22079
    1024   28839  53713  42196  28688  52920  52917  26688  16895  21999
    2048   28259  52413  41639  28049  51485  51369  19159  16351  19234
    4096   20238  40330  36188  18653  39586  37564  12327  12732  13985
    8192   14375  30366  29882  14382  30567  30761  10976  10544  10814

                End of test Thu Oct 13 06:02:36 2022

