 ##########################################

   Memory Reading Speed Test aarch64 native optimized Thu Oct 13 06:02:36 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   50975  56412  45930  50780  56430  60441  34803  17109  17113
      16   50750  55775  46749  50850  55783  59643  33942  17403  17405
      32   46418  56187  47126  48450  56184  60151  34637  17551  17553
      64   46002  56382  47161  48125  56389  60392  34992  17618  17619
     128   30498  55120  43957  30149  55255  57270  32741  17642  17644
     256   30214  54570  43616  29889  54693  56629  32189  17652  17656
     512   30132  54740  43708  29766  54823  56137  31968  17629  17633
    1024   29741  54306  43691  29524  54585  55672  29049  17611  17623
    2048   28506  52383  42712  28102  52116  53072  19872  16662  16780
    4096   20309  41789  37255  19944  41977  42629  14522  13444  13560
    8192   14411  30636  30075  14292  30665  30911  10757  10674  10745

                End of test Thu Oct 13 06:02:52 2022

