 ##########################################

   Memory Reading Speed Test aarch64 cortexa76-a55 optimized Thu Oct 13 06:01:32 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   47013  55107  45968  47036  56437  56448  34833  23507  23509
      16   47091  55861  46628  47110  55829  55835  33968  23019  23020
      32   45956  56237  46770  46135  56225  56237  34667  23305  23308
      64   45718  56425  47186  45968  56435  56439  35015  23445  23448
     128   30497  55136  43979  30183  55282  55302  32732  23455  23449
     256   30555  55223  43991  30261  55348  55333  32265  23386  23380
     512   30276  55046  43869  30059  55073  55182  32462  23419  23449
    1024   29982  54695  43879  29808  54952  54953  28905  23260  23227
    2048   29150  53562  43204  29027  53892  53800  20051  20213  20168
    4096   18872  41858  37301  18278  41714  41722  14512  14451  14746
    8192   14511  31085  30302  14205  31125  31468  10867  10988  11022

                End of test Thu Oct 13 06:01:47 2022

