 ##########################################

   Memory Reading Speed Test aarch64 cortex-a78ae optimized Wed Jan 25 08:00:32 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   59659  92939  93560  61097  93434  93370  50678  34895  34897
      16   60369  91596  91590  60971  91867  91668  50981  34290  34249
      32   55598  92644  92588  56653  92662  92689  50508  34718  34679
      64   56104  93124  93090  56158  93176  93168  50672  34930  34932
     128   33511  66264  66267  33503  66068  66051  51647  35041  34989
     256   33346  65938  65882  33376  65780  65751  37723  34591  34589
     512   33001  65308  65295  32868  65214  65269  27275  27083  27081
    1024   30035  61102  61543  30055  60472  60901  19836  19669  19872
    2048   28685  57637  57583  28702  57579  57582  17802  18101  18125
    4096   28034  54916  56299  27998  56230  56173  14150  14850  14451
    8192   19413  38795  38694  19353  38550  38784   9219   9732   9749

                End of test Wed Jan 25 08:00:47 2023

