    BusSpeed amd64 x86-64 optimized Fri Jan  5 17:41:36 2024
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  43269  45108  49469  53644  55748  56199
      32  39136  39254  42555  52423  54026  53375
      64  10364  10391  21246  38614  41516  46560
     128  10600  10622  21138  38696  41556  46769
     256  10501  10602  21288  38972  41589  46861
     512  10597  10662  21302  38993  41446  46826
    1024   8905   9097  17739  31395  38032  44840
    4096   6726   8049  17088  31470  38948  45184
   16384   6661   7910  16831  31461  39018  45209
   65536   1207   5123  11804  20102  30164  36238
