 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Fri Jan  5 17:52:14 2024
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   83689 113406 156106  84077 156101 156126  42782  78110  77919
      16   84627 136380 163280  84653 163285 163277  42781  81627  81384
      32   85008 151563 166986  84954 167057 167120  42766  83309  83181
      64   76277 133428 138372  75349 139747 140008  42780  82499  81971
     128   76249 136120 138668  75406 140208 140518  42775  83072  82538
     256   76323 137415 138903  75482 140392 140858  42782  83253  83036
     512   76369 138044 139010  75507 140557 140977  42755  83235  82765
    1024   75329 132226 132918  74390 134583 134807  42672  76038  75881
    2048   74645 122162 121291  73554 123526 123724  42423  61739  61789
    4096   74363 122310 121245  73356 123750 123805  42339  62069  61969
    8192   74690 121875 120666  73639 123192 123326  42462  62437  62292

                End of test Fri Jan  5 17:52:32 2024

