    BusSpeed aarch64 native optimized Fri Oct 14 23:19:23 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7700   7729   8498   8768   8790  36896
      32   8394   8452   8503   8790   8801  36704
      64   6611   6981   8653   8788   8796  35332
     128   2177   3895   6569   8781   8801  25841
     256   2182   3860   6628   8790   8799  25936
     512   1713   3021   5615   8378   8720  25062
    1024   1100   2205   4363   8509   8794  25356
    4096    519    788   1351   2247   4132   9250
   16384    294    439    825   1461   6080  13441
   65536    587   1032   1867   3330   5962  13001
