 ##########################################

   Memory Reading Speed Test aarch64 native optimized Fri Oct 14 23:44:08 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   16611  14827  14074  47038  46774  53399  34991  34598  34555
      16   16595  14845  14103  49260  48126  54800  34616  34576  34622
      32   16606  14856  14116  47808  47901  48954  34686  34582  34534
      64   16583  14838  14101  47930  47420  48237  34749  34614  34616
     128   16463  14723  14024  30418  30478  30716  32042  31970  32017
     256   16485  14729  14032  30451  30518  30713  30847  30859  30856
     512   15115  14682  13986  30288  30312  30522  31251  31270  31263
    1024   14239  14067  13413  29945  29968  30172  27388  27368  27420
    2048   13793  13626  12844  24685  24612  23765  17335  19050  19219
    4096   11128  10986  10408   9803   9483   8164   6759   7814   8078
    8192    5038   5183   5263   5163   5164   4748   4228   4238   4227

                End of test Fri Oct 14 23:44:25 2022

