 ##########################################

   Memory Reading Speed Test aarch64 cortexa76 optimized Fri Oct 14 23:42:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   16563  14810  14058  16583  14825  14827  34825  34272  34244
      16   16554  14823  14088  16568  14825  14827  34714  34503  34508
      32   16572  14833  14096  16580  14836  14837  34663  34560  34541
      64   16550  14756  14022  16555  14759  14765  34704  34735  34737
     128   16443  14691  14003  16492  14719  14724  31893  31973  31962
     256   16448  14700  14006  16507  14732  14734  30757  30906  30908
     512   15296  14657  13948  16439  14697  14671  30656  30788  30783
    1024   15053  14567  13821  16254  14664  14661  28383  28436  28412
    2048   14270  13844  12982  15208  13891  13881  18647  19808  20000
    4096   10949  10859  10946  11283   9921   9853   6302   8848   8817
    8192   13258  12614  12413  13357  12426  12428  10865  11428  11385

                End of test Fri Oct 14 23:43:16 2022

