 ##########################################

   Memory Reading Speed Test aarch64 native optimized Mon Oct 16 18:52:35 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    6010   6737   8160   7129   7634  10365   8057   5662   5667
      16    6028   6746   8173   7154   7649  10403   8117   5694   5697
      32    5246   6331   7557   6037   7108   9403   8088   5506   5539
      64    4815   6093   7190   5442   6811   8906   7335   5547   5548
     128    4871   6154   7304   5499   6931   9131   7040   5293   5290
     256    4345   5691   6726   4815   6392   8100   6993   5286   5303
     512    1993   3537   3726   2009   3652   3927   4401   4312   4280
    1024    1726   3189   3298   1738   3286   3418   1604   1696   1684
    2048    1673   3090   3179   1693   3162   3289   1479   1545   1547
    4096    1660   3058   3172   1672   3132   3254   1382   1492   1469
    8192    1724   3154   3274   1735   3176   3292   1380   1533   1557

                End of test Mon Oct 16 18:52:51 2023

