 ##########################################

   Memory Reading Speed Test amd64 zen4 optimized Fri Sep 30 18:53:43 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  197643 281863 285539 203076 287697 281739 123003 122656 125461
      16  185660 282914 283252 205984 282970 278531 134101 136619 136826
      32  182293 272236 272605 186296 275625 275198 132118 127785 127848
      64  154991 237986 240403 155056 239935 240452  80083  80724  79954
     128  155434 238981 241423 155625 240356 240592  78749  79590  78690
     256  156259 239418 241372 165068 253333 253511  82944  83708  82794
     512  162945 248919 252374 164567 250826 255178  82566  83233  80575
    1024  139851 239992 242380 140264 240221 241132  73605  74075  73053
    2048  131019 236128 240710 131974 239139 240421  64630  64156  64526
    4096  131290 237848 241727 132240 241187 242797  63695  64883  64472
    8192  130236 238541 242363 132285 241116 239026  64635  64934  64099

                End of test Fri Sep 30 18:54:01 2022

