    BusSpeed amd64 zen4 optimized Fri Sep 30 17:13:08 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  43535  45976  50821  52916  54640  54502
      32  38424  41183  42193  52409  53425  52715
      64  10568  10561  21206  38520  39880  44675
     128  10804  10798  21359  39011  39594  44849
     256  10766  10793  21545  39103  40162  44920
     512  10849  10853  21528  39119  40181  44854
    1024   9415   9195  17860  31152  36319  42349
    4096   7401   8792  17770  30360  36941  42727
   16384   7163   7834  18016  31060  37291  42803
   65536   1190   2992   8158  14654  26178  38119
