 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Fri Sep 30 18:51:14 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   84041 120575 100849  83970 136202 106182  43095  56040  78508
      16   84712 124447 112427  85208 139434 121856  43144  67700  81935
      32   85287 126176 119255  85701 141236 131603  43284  75346  83818
      64   75324 125928 121740  75980 134812 131429  43070  75460  83738
     128   75364 125874 123638  76092 135204 133891  43080  77467  84127
     256   75374 126577 124653  76136 135417 135197  43087  78302  84526
     512   75272 126591 125122  76035 134178 135548  43085  78660  83690
    1024   72159 115756 114872  72118 118476 117932  42879  65836  67565
    2048   73522 117262 117582  73908 119463 118924  42880  62448  64272
    4096   73696 118890 118895  74023 120841 120391  42820  62918  64865
    8192   73754 118923 118944  74191 121163 120556  42875  62979  64825

                End of test Fri Sep 30 18:51:32 2022

