 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Fri Sep 30 18:51:32 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   84383 156940 156676  84090 113947 157890  43092  56232  78652
      16   85286 164528 164002  85359 137232 164821  43255  68076  82060
      32   85541 168072 167524  85779 152544 168268  43301  76126  83845
      64   75616 139731 140601  76681 134543 139713  43097  76979  83785
     128   75689 140203 141065  76831 137068 140283  43095  79155  84434
     256   75712 140471 141268  76881 138279 140485  43102  80226  84603
     512   74769 136634 137358  75660 133749 136841  43097  78201  81672
    1024   72316 120374 121309  72744 119164 120912  43029  66839  67893
    2048   74154 118311 121741  73783 117647 118844  42923  62478  63597
    4096   74662 119195 123342  73991 118704 119513  42898  63045  63923
    8192   74827 119338 123420  74195 119046 120027  42943  63049  64247

                End of test Fri Sep 30 18:51:51 2022

