 ##########################################

   Memory Reading Speed Test amd64 zen4 optimized Fri Sep 30 18:53:24 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  198516 278431 279062 199243 277096 273835 121509 122847 122895
      16  182200 271850 274799 201034 270833 270487 133063 133424 133791
      32  177940 273022 273675 186150 274871 274583 127806 127724 127892
      64  155806 239536 240885 155719 240676 240302  80286  80045  80783
     128  156173 240338 241344 156155 241488 241763  79097  78919  79808
     256  157165 240485 241005 157061 241878 240714  78965  78857  79772
     512  156553 240215 241146 156768 240131 241067  78690  78619  79355
    1024  135135 229452 230837 134206 228625 229945  70653  70597  70857
    2048  123134 226814 229029 125725 227590 229365  61765  61493  62004
    4096  123700 227915 230108 126036 228991 230279  61720  61430  61906
    8192  123517 228168 230042 125920 230149 231186  61743  61474  61959

                End of test Fri Sep 30 18:53:43 2022

