 ##########################################

   Memory Reading Speed Test aarch64 native optimized Fri Oct 14 22:55:43 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   25614  34945  28120  25626  35098  35103  17628  23376  23404
      16   25629  34659  27799  25637  34667  34666  17631  22860  22900
      32   25516  34963  28001  25517  34950  34953  17519  23180  23195
      64   25572  35094  28101  25579  35107  35105  17576  23338  23347
     128   21338  30139  27652  21303  30220  30227  17209  23395  23385
     256   21297  30087  27614  21301  30160  30187  17221  23277  23306
     512   19554  27214  27565  21152  29810  29873  17237  23364  23380
    1024   18064  23021  24696  19861  27458  26694  17139  22763  22793
    2048   16690  22540  21924  17820  23417  23442  14802  16656  17127
    4096   10490  12260  12093  10812  12585  12009   6590   7056   7208
    8192    5699   5875   6105   5597  16274  16272  11106  11525  11621

                End of test Fri Oct 14 22:55:59 2022

