 ##########################################

   Memory Reading Speed Test aarch64 cortexa76-a55 optimized Fri Oct 14 22:55:12 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   46810  60194  56184  50755  56180  56185  34673  23395  23319
      16   46881  59356  55532  50587  55481  55487  33810  22911  22850
      32   45935  59901  55978  47403  55988  55996  34519  23207  23176
      64   45575  60136  56196  46891  56186  56192  34877  23354  23339
     128   30073  56735  55140  30084  55102  55101  32678  23349  23401
     256   29970  56383  55003  29963  54953  54946  32059  23307  23234
     512   29824  56074  54928  29821  54809  54882  31609  23245  23201
    1024   29527  55443  54115  29591  54501  54522  27629  22938  22871
    2048   26366  46774  46054  26467  46054  46026  17590  17462  17670
    4096    8929  23837  23686   9349  23714  24059   6693   6869   6828
    8192    5073  31773  32035  14613  31538  31785  10980  11047  11115

                End of test Fri Oct 14 22:55:28 2022

