 ##########################################

   Memory Reading Speed Test aarch64 cortexa76 optimized Sun Oct 23 00:29:47 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   16059   9693  10388  20522  11222  11763  15716  15112  15246
      16   16193   9752  10447  20741  11291  11666  16031  16045  16045
      32   16218   9778  10476  20525  11111  11562  16185  16192  16193
      64   15960   9780  10477  18450  10964  11504  16206  16210  16210
     128   16015   9793  10497  17863  11082  11670  11773  11773  11775
     256   15922   9784  10497  17537  11046  11580  11931  11940  11945
     512   16015   9775  10500  17685  11052  11594  12006  11991  11984
    1024   15993   9774  10499  17634  11051  11590  12030  12032  12030
    2048   14295   9649  10104  16037  10799  11249  12044  12028  12039
    4096   12543   9401  10044  12578  10249  10921  11691  11595  11602
    8192    6458   6234   6297   6556   6144   6163   4333   4335   4330

                End of test Sun Oct 23 00:30:05 2022

