 ##########################################

   Memory Reading Speed Test aarch64 native optimized Sun Oct 23 00:30:24 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   16044   9693  10375  20497  11216  11758  15716  14951  15608
      16   16179   9752  10441  20743  11285  11612  16029  16025  16031
      32   15706   9760  10474  18763  10273  10742  16088  16097  16097
      64   15728   9770  10460  17970  10961  11435  13786  13461  13714
     128   15811   9785  10477  17899  10961  11487  11567  11570  11576
     256   15435   9732  10407  16800  10803  11310  11537  11492  11608
     512   15307   9735  10400  16662  10800  11323  11628  11607  11600
    1024   15406   9737  10409  16760  10812  11321  11615  11667  11611
    2048   13853   9519  10143  14272  10316  10692  11637  11644  11627
    4096   11907   9182   9762  11976  10117  10504  10174  10169  10171
    8192    6262   6140   6176   6398   6035   6053   4174   4198   4199

                End of test Sun Oct 23 00:30:42 2022

