    BusSpeed i686 i386 optimized Tue Mar 21 15:13:56 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3245   1840   4859   7090   8002   9014
      32   2005   2019   2976   4500   4965   6444
      64   1994   1994   3015   4598   4864   6515
     128   2075   2068   3025   4506   4939   6531
     256   1947   1970   3058   4412   4909   6536
     512   1711   1958   3076   4157   4746   6407
    1024    132    247    493    927   1655   2989
    4096     75    149    302    591   1109   2119
   16384     75    149    307    592   1114   2128
   65536     76    149    305    593   1113   2132
