 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 15:44:47 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   11902   4803   6107  14590   6092   6216   8006   5178   5681
      16    7916   4290   5909   9301   5501   5917   6786   4239   4507
      32    7363   4365   5535   8221   5333   5549   5647   3652   3908
      64    7328   4486   5631   8371   5727   5542   5802   3607   3788
     128    7259   4493   5636   8414   5743   5645   5803   3577   3830
     256    7200   4469   5654   8430   5741   5630   5865   3523   3813
     512    7091   4372   5505   8268   5587   5501   5683   3481   3636
    1024    2467   2281   2419   2593   2419   2371   1382   1293   1282
    2048    1315   1308   1303   1315   1298   1306    674    663    669
    4096    1343   1345   1317   1338   1323   1343    694    679    683
    8192    1412   1406   1391   1380   1406   1409    719    710    709

                End of test Tue Mar 21 15:45:04 2023

