    BusSpeed i686 i386 optimized Tue Mar 21 15:13:36 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3155   1832   5165   7116   8114   9160
      32   2042   2007   2967   4519   4949   6582
      64   2013   2018   3001   4580   4949   6430
     128   2074   2070   2995   4541   4933   6540
     256   1964   2015   3011   4393   4794   6534
     512   1772   1963   3090   4155   4785   6338
    1024    161    299    604   1117   1922   3361
    4096     76    149    306    584   1092   2127
   16384     76    149    306    589   1113   2133
   65536     76    149    306    589   1115   2133
