 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 15:44:30 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   11992   4287   7192  13467   5740   7020   8002   5076   5735
      16    7922   4353   6611   8799   4901   6248   6738   4234   4546
      32    7225   4213   5561   8033   4809   5556   5881   3611   3821
      64    7174   4223   5582   7812   4712   5526   5935   3596   3739
     128    7126   4207   5572   7816   4716   5508   5944   3577   3784
     256    7027   4121   5490   7800   4726   5461   5959   3587   3776
     512    5948   3847   4796   6349   4314   4804   4325   3059   3141
    1024    2500   2237   2339   2523   2306   2380   1378   1296   1304
    2048    1323   1315   1306   1316   1298   1283    685    668    671
    4096    1332   1325   1316   1315   1303   1316    686    665    670
    8192    1326   1322   1306   1309   1301   1314    679    661    660

                End of test Tue Mar 21 15:44:47 2023

