 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 15:47:02 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   11989   4268   7194  13460   5672   7103   8017   5070   5753
      16    7924   4339   6620   8951   4903   6054   6829   4198   4514
      32    7214   4218   5559   8020   4803   5521   5729   3611   3813
      64    7190   4204   5587   7822   4723   5448   5916   3514   3778
     128    7131   4205   5563   7791   4727   5414   5952   3532   3748
     256    7080   4195   5499   7772   4722   5388   5959   3567   3777
     512    6916   4156   5354   7662   4614   5309   5822   3584   3691
    1024    2502   2233   2334   2510   2310   2363   1416   1306   1312
    2048    1354   1359   1351   1336   1340   1356    706    691    691
    4096    1367   1368   1362   1365   1361   1360    693    691    693
    8192    1425   1420   1419   1422   1399   1413    721    715    715

                End of test Tue Mar 21 15:47:19 2023

