    BusSpeed i686 i686 optimized Tue Mar 21 15:14:47 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3195   1815   4770   7211   8145   9083
      32   1989   1968   3112   4416   4929   6418
      64   1986   1950   3115   4559   4948   6484
     128   1980   1951   3113   4560   4934   6544
     256   1932   1962   3098   4443   4884   6548
     512   1744   1921   2994   4129   4781   6427
    1024    149    282    561   1040   1802   3217
    4096     75    149    305    588   1112   2124
   16384     76    149    303    592   1113   2132
   65536     76    149    305    593   1104   2132
