    BusSpeed i686 i686 optimized Tue Mar 21 15:14:27 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3187   1813   4802   7270   7652   8636
      32   1979   1966   3116   4487   4946   6464
      64   1979   1949   3140   4499   4948   6353
     128   1981   1985   3116   4594   4953   6489
     256   1915   1962   3096   4432   4901   6542
     512   1742   1921   2984   4177   4783   6414
    1024    161    295    588   1082   1882   3292
    4096     75    149    306    587   1099   2127
   16384     74    149    307    592   1113   2130
   65536     76    149    307    592   1113   2132
