 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 15:46:11 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   11987   4238   7193  13453   5745   7122   8006   5067   5607
      16    7933   4306   6608   8944   4914   6244   6827   4246   4531
      32    7227   4142   5557   8010   4793   5553   5878   3628   3819
      64    7193   4217   5595   7803   4720   5530   5913   3604   3775
     128    7147   4203   5543   7799   4728   5506   5964   3571   3781
     256    7106   4199   5505   7802   4725   5474   5964   3580   3715
     512    6996   4157   5353   7646   4698   5347   5739   3573   3698
    1024    2643   2373   2484   2729   2386   2499   1430   1354   1358
    2048    1297   1289   1278   1293   1269   1266    675    657    658
    4096    1309   1280   1291   1284   1286   1294    674    656    658
    8192    1328   1311   1313   1314   1303   1311    681    660    664

                End of test Tue Mar 21 15:46:28 2023

