 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 15:46:45 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   11989   4268   7217  13462   5253   7117   8004   5064   5735
      16    7934   4274   6623   8968   4893   6298   6764   4195   4553
      32    7226   4198   5553   8022   4681   5546   5879   3576   3779
      64    7178   4164   5572   7810   4601   5519   5829   3544   3733
     128    7120   4113   5555   7821   4594   5512   5941   3505   3772
     256    7028   4130   5494   7786   4568   5468   5949   3571   3777
     512    5959   3807   4787   6342   4236   4779   4366   3094   3179
    1024    2678   2354   2484   2712   2393   2528   1498   1393   1412
    2048    1379   1365   1345   1376   1362   1363    709    692    694
    4096    1344   1355   1347   1354   1348   1348    696    677    684
    8192    1418   1418   1412   1414   1410   1401    720    712    711

                End of test Tue Mar 21 15:47:02 2023

