 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 15:47:19 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   11998   4253   7214  13476   5254   7115   7998   5034   5735
      16    7934   4272   6625   8882   4870   6288   6827   4200   4549
      32    7221   4194   5555   7983   4638   5552   5879   3611   3818
      64    7192   4161   5592   7817   4605   5468   5922   3532   3746
     128    7138   4140   5562   7813   4596   5500   5893   3506   3777
     256    7107   4125   5458   7799   4557   5468   5958   3519   3780
     512    7005   4100   5371   7666   4570   5348   5825   3593   3655
    1024    3021   2572   2795   3095   2695   2779   1732   1576   1568
    2048    1346   1333   1333   1341   1330   1336    697    671    683
    4096    1365   1361   1357   1362   1356   1352    698    689    688
    8192    1422   1417   1406   1412   1409   1418    722    714    715

                End of test Tue Mar 21 15:47:35 2023

