 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sat Aug  6 15:50:19 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1620   1677   1384   1772   1676   1670   2438   1441    758
      16    1637   1672   1384   1868   1584   1674   2438   1430   1445
      32    1621   1574    699   1864   1664   1662   2279   1415   1429
      64    1243   1223   1070   1319    686   1216   1816   1187   1263
     128    1259   1210   1069   1252   1224   1210    684   1011   1007
     256    1257   1216   1042   1318   1224   1211   1054   1017    527
     512    1258   1229   1045   1320   1163   1221   1065   1019   1014
    1024    1192    520   1042   1320   1207   1217   1073   1018   1017
    2048    1225   1130    727    794   1193   1186   1051    996    986
    4096    1226   1142   1011   1279   1178    530   1048    996    996
    8192    1215   1199    974   1285   1180   1188    426    997    994

                End of test Sat Aug  6 15:50:39 2022

