 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sat Aug  6 15:47:24 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2885   2729   2709   3008   2863   2490   3079   1805   2445
      16    2885   2066   2708   2859   2893   2497   3083   1817   2449
      32    2861   2720   2686   3000   2861   2406   1159   1697   2403
      64    1170   2248   2084   1102   2234   2003   1819   1474    263
     128     648   2209   1958   1186   2192   1901   1067   1033    259
     256    1184   2100   1944    542   2177   2035   1077   1043    261
     512    1250   2234   1958   1152   2203   2041    574   1034    250
    1024    1260   2188   1937   1243   2075   2043   1068   1033    168
    2048    1189   2141   2009   1181   2103   2001   1061   1004    258
    4096    1174    894   1951   1218   2119   1871   1062   1011    256
    8192    1174   2054    822   1171   2021   1796   1054    996    258

                End of test Sat Aug  6 15:47:43 2022

