    BusSpeed riscv64 rv64g optimized Sat Aug  6 13:00:41 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1119    918   1826   1908   1920   1921
      32    236    334    446   1383   1493   1749
      64    103    117     70    295    645    946
     128    105    121    152    297    603    948
     256    107    120    153    195    645    948
     512    107    120    152    297    612    948
    1024    108    118    154    189    653    928
    4096    103    114    143    293    633    919
   16384    101    110    149    159    627    929
   65536    101    113    151    294    613    926
