 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sat Aug  6 15:40:50 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2819   1768   1479   2853   1770   1899   3049   1804   1804
      16    2734    957   1464   3018   1765   1798   3088   1810   1794
      32    2873   1750   1391   3012   1756    879   3028   1691   1776
      64    1178   1233   1131   1156   1250   1271   1838    802   1407
     128    1190   1221   1019   1233   1227   1238   1058   1014   1019
     256    1173    526   1059   1162   1231   1250   1058   1018   1022
     512    1218   1247    977    841    829   1247   1058   1023   1018
    1024    1230   1243   1122   1152   1254   1057    400   1018   1022
    2048    1193   1218   1088   1185   1149   1227   1032    693    935
    4096    1196   1213   1086   1116   1220   1219   1043    997    371
    8192    1193   1219   1093   1203   1218   1221   1028    992    369

                End of test Sat Aug  6 15:41:10 2022

