 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sat Aug  6 15:54:14 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1665   2652   2064   1988   2650   2059   1698   1443   1879
      16    1676   2659   2034   1993   2633   1995   2444   1447   1967
      32    1667   1385   2049   1977   2611   2045   2408   1351   1956
      64    1280   2117   1755   1340   1333   1773   1840    258   1637
     128    1267   2135   1741   1335   2123   1667   1069    168   1051
     256    1276   2072   1762   1335   2077   1755   1012    260   1062
     512     684   2071   1658   1339   2079   1766   1075    250   1059
    1024    1271   2038   1758    533   2064   1758   1060    256   1056
    2048    1227   2046   1706   1298   2046   1018   1052    254   1022
    4096    1171   2020   1685   1301   2005   1605   1045    166   1030
    8192    1152   2006   1643   1302   2012   1598   1052    255    550

                End of test Sat Aug  6 15:54:33 2022

