    BusSpeed riscv64 rv64g optimized Sat Aug  6 13:01:26 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1043   1668   1836   1900   1810   1927
      32    232    334    446   1341   1603   1748
      64    102    118    142    295    647    946
     128    106    115    151    296    649    937
     256    107     65    151    297    649    937
     512    108    123    144    298    649    938
    1024    108    119     88    182    653    931
    4096    102    115    143    292    638    919
   16384    101    111    150    159    627    928
   65536    102    114    151    294    612    927
