 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sat Aug  6 15:45:09 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2895   2892   2309   3023   2896   2367   3073   1805   2422
      16    1913   2738   2353   3022   2870   2489   3086   1808   2440
      32    2853   2848   2349   3001   1513   2400   3038   1768   2412
      64    1207   2262   1947   1159   2245   2011   1722   1003    207
     128    1173   2191   1835   1240   2180   1995   1054   1020    251
     256    1223   1096   1954   1088   2204   2034   1062   1036    260
     512    1234   2226   1943    818   2092   2032   1071   1027    259
    1024    1155   2204   1945   1188   2186   1304   1071   1033    255
    2048    1191   2012   1912   1189   2099   2001    991    536    255
    4096    1210   1970   1894   1210   2052   1980    993    998    166
    8192    1187   2048   1871   1202   2065   1819   1055    992    165

                End of test Sat Aug  6 15:45:29 2022

