 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sat Aug  6 15:43:51 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2877   2896   2355   3019   2895   1161   3074   1806   2426
      16    2885   2888   2301   3016   2899   2470   3082   1805   2317
      32    2866   1563   2344   2981   2839   2403   3040   1785   2286
      64    1170   2217   1960   1146   1869    734   2031   1603    250
     128    1243   2183   1950   1247   2118   2010   1062   1021    167
     256    1173   2196   1926   1192   2176   1917   1066   1027    260
     512    1220   1459   1004   1269   2176   2035   1071    977    261
    1024    1259   2211   1941   1159   1408   2038   1069    975    261
    2048    1184   2108   1905   1135   2094   2004    568   1001    248
    4096    1190   2105   1870   1131   2066   1975   1040    541    249
    8192    1111   2099   1874   1193   2077   1913   1049    528    257

                End of test Sat Aug  6 15:44:10 2022

