 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sat Aug  6 15:50:40 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1618   1679   1276   1988   1672   1500   2429   1443   1448
      16     859   1676   1272   1990   1591   1513   2431   1431   1439
      32    1663   1574   1266    979    897   1505   2409   1343   1424
      64    1238   1202   1011   1295   1154   1142   1833    166   1280
     128    1216   1211   1021   1305   1144   1136   1066    255   1003
     256     547   1223   1030   1313   1226   1080   1072    259   1000
     512    1275   1169    498   1337   1232   1141   1019    258   1015
    1024    1262   1239    974   1330    560   1142   1075    247   1014
    2048    1232   1211   1024   1278   1201    891    457    255    935
    4096    1225   1197   1028   1219   1212   1104   1053    163    993
    8192    1232   1207   1001   1281   1209   1110   1050    160    988

                End of test Sat Aug  6 15:51:00 2022

